taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4928873	Schinus polygama (Cav.) Cabrera	4928873	Schinus polygama (Cav.) Cabrera	555	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Schinus	3190641	Schinus polygama	4928873	LC
9562282	Bombus terrestris xanthopus Kriechbaumer, 1870	9562282	Bombus terrestris xanthopus Kriechbaumer, 1870	5	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	
9354868	Cosmodela duponti (Dejean, 1826)	7626681	Cicindela duponti Dejean, 1826	79	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Cicindela	1034699	Cicindela duponti	7626681	
11080555	Bombus terrestris calabricus Krüger, 1958	11080555	Bombus terrestris calabricus Krüger, 1958	17	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	
11582592	Euploea algea kirbyi C.Felder & R.Felder, 1865	11582592	Euploea algea kirbyi C.Felder & R.Felder, 1865	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
4165167	Rhododendron degronianum var. amagianum (T.Yamaz.) T.Yamaz.	4165167	Rhododendron degronianum var. amagianum (T.Yamaz.) T.Yamaz.	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron degronianum	7327646	
3122924	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	3122924	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	34163	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pilosella	8179194	Pilosella aurantiaca	3122924	
1155983	Monochamus notatus (Drury, 1773)	1155983	Monochamus notatus (Drury, 1773)	3107	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Monochamus	7372826	Monochamus notatus	1155983	
5136790	Euploea algea (Godart, 1819)	5136790	Euploea algea (Godart, 1819)	218	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
5792073	Euploea algea abjecta	5792073	Euploea algea abjecta	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
3170038	Gentiana newberryi A.Gray	3170038	Gentiana newberryi A.Gray	664	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana newberryi	3170038	
5333375	Phyllodoce empetriformis (Sm.) D.Don	5333375	Phyllodoce empetriformis (Sm.) D.Don	5518	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Phyllodoce	2882672	Phyllodoce empetriformis	5333375	
7174755	Achillea borealis var. borealis	6303257	Achillea millefolium var. borealis (Bong.) Farw.	293	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
1932273	Hypolycaena erylus (Godart, 1823)	1932273	Hypolycaena erylus (Godart, 1823)	2529	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Hypolycaena	1932194	Hypolycaena erylus	1932273	
7437987	Digitalis purpurea var. amandiana (Samp.) Cout.	7437987	Digitalis purpurea var. amandiana (Samp.) Cout.	2	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Digitalis	3172032	Digitalis purpurea	5414995	
7272764	Viburnum furcatum Blume ex Hook.fil. & Thomson	7272764	Viburnum furcatum Blume ex Hook.fil. & Thomson	304	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Viburnaceae	4924416	Viburnum	2888580	Viburnum furcatum	7272764	
3332306	Coprinus comatus var. parvus Bogart	7987658	Coprinus comatus (O.F.Müll.) Pers.	19	VARIETY	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Coprinus	2526779	Coprinus comatus	7987658	
7265332	Sticherus truncatus var. truncatus	7265332	Sticherus truncatus var. truncatus	3	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Gleicheniales	7229400	Gleicheniaceae	6621	Sticherus	7392014	Sticherus truncatus	7265331	
7749255	Plantago rigida Kunth	7749255	Plantago rigida Kunth	594	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Plantago	3189695	Plantago rigida	7749255	LC
6225336	Morpho achilles phokylides Fruhstorfer	6225336	Morpho achilles phokylides Fruhstorfer	17	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Morpho	1909888	Morpho achilles	5133255	
5355395	Spartium junceum L.	5355395	Spartium junceum L.	11849	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Spartium	8109416	Spartium junceum	5355395	
7987658	Coprinus comatus (O.F.Müll.) Pers.	7987658	Coprinus comatus (O.F.Müll.) Pers.	46192	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Coprinus	2526779	Coprinus comatus	7987658	LC
1340497	Bombus coccineus Friese, 1903	1340497	Bombus coccineus Friese, 1903	81	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus coccineus	1340497	LC
7322650	Chamaenerion angustifolium subsp. angustifolium	7322650	Chamaenerion angustifolium subsp. angustifolium	25	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Chamaenerion	8406741	Chamaenerion angustifolium	6428353	LC
6237958	Hypolycaena erylus teatus Fruhstorfer, 1912	6237958	Hypolycaena erylus teatus Fruhstorfer, 1912	204	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Hypolycaena	1932194	Hypolycaena erylus	1932273	
4094072	Spathodea campanulata subsp. nilotica (Seem.) Bidgood	3172574	Spathodea campanulata Beauverd	4	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Spathodea	3172573	Spathodea campanulata	3172574	
12174355	Rockhausenia nubigena (Kunth) D.J.N.Hind	12174355	Rockhausenia nubigena (Kunth) D.J.N.Hind	787	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Rockhausenia	12258700	Rockhausenia nubigena	12174355	
3806596	Populus nigra subsp. betulifolia (Pursh) W.Wettst. ex Buttler & Hand	6363306	Populus nigra var. betulifolia (Pursh) Torr.	35	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus nigra	3040227	
7327646	Rhododendron degronianum Carrière	7327646	Rhododendron degronianum Carrière	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron degronianum	7327646	
2685313	Abies lasiocarpa (Hook.) Nutt.	2685313	Abies lasiocarpa (Hook.) Nutt.	7199	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies lasiocarpa	2685313	LC
1918931	Forbestra olivencia (Bates, 1862)	1918931	Forbestra olivencia (Bates, 1862)	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Forbestra	1918919	Forbestra olivencia	1918931	
9742567	Eleodes suturalis (Say, 1824)	9742567	Eleodes suturalis (Say, 1824)	940	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Eleodes	4724278	Eleodes suturalis	9742567	
6170251	Notophthalmus viridescens piaropicola (Schwartz & Duellman, 1952)	5218390	Notophthalmus viridescens (Rafinesque, 1820)	74	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Notophthalmus	3241039	Notophthalmus viridescens	5218390	
1318072	Polyrhachis ypsilon Emery, 1887	1318072	Polyrhachis ypsilon Emery, 1887	84	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis ypsilon	1318072	
3587287	Passiflora peduncularis Cav.	3587287	Passiflora peduncularis Cav.	41	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Passifloraceae	2378	Passiflora	2874172	Passiflora peduncularis	3587287	
2160163	Araneus gemmoides Chamberlin & Ivie, 1935	2160163	Araneus gemmoides Chamberlin & Ivie, 1935	2083	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Araneus	2159718	Araneus gemmoides	2160163	
5334253	Lonicera involucrata (Richards.) Banks ex Spreng.	5334253	Lonicera involucrata (Richards.) Banks ex Spreng.	19905	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645	Lonicera involucrata	5334253	
7226077	Prunella vulgaris subsp. vulgaris	7226077	Prunella vulgaris subsp. vulgaris	342	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Prunella	2926553	Prunella vulgaris	5341297	
3682185	Fraxinus pennsylvanica var. campestris (Britton) F.C.Gates	3172348	Fraxinus pennsylvanica Marshall	9	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus pennsylvanica	3172348	
3188875	Oenothera rosea Aiton	3188875	Oenothera rosea Aiton	8062	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Oenothera	3188799	Oenothera rosea	3188875	
2440246	Spilocuscus papuensis (Desmarest, 1822)	2440246	Spilocuscus papuensis (Desmarest, 1822)	131	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Diprotodontia	1452	Phalangeridae	5459	Spilocuscus	2440240	Spilocuscus papuensis	2440246	VU
5171022	Argiope aurantia Lucas, 1833	5171022	Argiope aurantia Lucas, 1833	63491	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Argiope	2158616	Argiope aurantia	5171022	
6159810	Sceloporus occidentalis bocourtii Boulenger, 1885	6159810	Sceloporus occidentalis bocourtii Boulenger, 1885	6567	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Phrynosomatidae	5016	Sceloporus	2451143	Sceloporus occidentalis	2451234	
7156841	Oxalis spiralis G.Don	7156841	Oxalis spiralis G.Don	66	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis spiralis	7156841	
6087283	Agelaius phoeniceus pallidulus Van Tyne & Trautman, 1946	6087283	Agelaius phoeniceus pallidulus Van Tyne & Trautman, 1946	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius phoeniceus	9409198	
5387974	Youngia japonica (L.) DC.	5387974	Youngia japonica (L.) DC.	18841	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Youngia	3095748	Youngia japonica	5387974	
6175164	Agelaius phoeniceus caurinus Ridgway, 1901	6175164	Agelaius phoeniceus caurinus Ridgway, 1901	52	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius phoeniceus	9409198	
2876367	Alnus alnobetula subsp. suaveolens (Req.) Lambinon & Kerguélen	2876367	Alnus alnobetula subsp. suaveolens (Req.) Lambinon & Kerguélen	40	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Alnus	2876099	Alnus alnobetula	8956987	
9062878	Varanus salvator macromaculatus Deraniyagala, 1944	9062878	Varanus salvator macromaculatus Deraniyagala, 1944	11406	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Varanidae	5023	Varanus	2470872	Varanus salvator	2470685	
7194127	Sylvilagus floridanus floridanus (J.A.Allen, 1890)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	29	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	
6245241	Oecophylla smaragdina fuscoides Karavaiev, 1933	6245241	Oecophylla smaragdina fuscoides Karavaiev, 1933	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Oecophylla	1317383	Oecophylla smaragdina	1317388	
2684401	Juniperus virginiana var. silicicola (Small) E.Murray	2684401	Juniperus virginiana var. silicicola (Small) E.Murray	844	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Juniperus	2684359	Juniperus virginiana	2684391	LC
5714326	Limenitis arthemis rubrofasciata (Barnes & McDunnough, 1916)	5714326	Limenitis arthemis rubrofasciata (Barnes & McDunnough, 1916)	2263	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Limenitis	5131972	Limenitis arthemis	5132084	
6077458	Achillea millefolium subsp. alpestris (Wimm., Günther & Grab.) Gremli	7459490	Achillea millefolium subsp. sudetica (Opiz) Oborny	15	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
7071099	Juniperus virginiana var. virginiana	7071099	Juniperus virginiana var. virginiana	958	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Juniperus	2684359	Juniperus virginiana	2684391	LC
8193111	Melilotus officinalis (L.) Lam.	8193111	Melilotus officinalis (L.) Lam.	37968	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Melilotus	4924408	Melilotus officinalis	8193111	
10656625	Argynnis hyperbius (Linnaeus, 1763)	10656625	Argynnis hyperbius (Linnaeus, 1763)	5793	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Argynnis	1909334	Argynnis hyperbius	10656625	
5387983	Youngia thunbergiana DC.	5709396	Youngia japonica subsp. elstonii (Hochr.) Babc. & Stebbins	843	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Youngia	3095748	Youngia japonica	5387974	
5289756	Phalaris arundinacea L.	5289756	Phalaris arundinacea L.	15899	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phalaris	2703277	Phalaris arundinacea	5289756	LC
7684753	Gentianella tristicha (Gilg) J.S.Pringle	7684753	Gentianella tristicha (Gilg) J.S.Pringle	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentianella	3169845	Gentianella tristicha	7684753	
6133457	Appias indra aristoxemus Fruhstorfer, 1908	5137920	Appias indra (Moore, 1858)	27	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Appias	1920622	Appias indra	5137920	
7308027	Orthosiphon aristatus var. aristatus	7308027	Orthosiphon aristatus var. aristatus	3	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Orthosiphon	6410205	Orthosiphon aristatus	7308026	
5136939	Euploea tulliolus (Fabricius, 1793)	5136939	Euploea tulliolus (Fabricius, 1793)	1802	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea tulliolus	5136939	
9254265	Bombus xanthopus Kriechbaumer, 1870	9562282	Bombus terrestris xanthopus Kriechbaumer, 1870	169	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	
7745385	Madia elegans D.Don	7745385	Madia elegans D.Don	4334	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Madia	3140905	Madia elegans	7745385	
9324650	Leucauge fastigata (Simon, 1877)	9324650	Leucauge fastigata (Simon, 1877)	1776	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Leucauge	2151415	Leucauge fastigata	9324650	
5675853	Sasa quelpaertensis Nakai	8362005	Sasa palmata (Burb.) E.G.Camus	94	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sasa	2704648	Sasa palmata	8362005	
1936391	Rhetus dysonii (Saunders, 1849)	1936391	Rhetus dysonii (Saunders, 1849)	514	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Riodinidae	1933999	Rhetus	1936370	Rhetus dysonii	1936391	
1732115	Trabala vishnou (Lefèbvre, 1827)	1732115	Trabala vishnou (Lefèbvre, 1827)	1192	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lasiocampidae	3530	Trabala	1732089	Trabala vishnou	1732115	
2762693	Musa acuminata subsp. siamea N.W.Simmonds	2762693	Musa acuminata subsp. siamea N.W.Simmonds	18	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Musaceae	4686	Musa	2760990	Musa acuminata	2762680	
11894724	Asota heliconia lanceolata	11894724	Asota heliconia lanceolata	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Asota	8970409	Asota heliconia	1774598	
5362021	Sedum lanceolatum Torr.	5362021	Sedum lanceolatum Torr.	11160	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Sedum	5361975	Sedum lanceolatum	5362021	
2769435	Maianthemum dilatatum (Alph.Wood) A.Nelson & J.F.Macbr.	2769435	Maianthemum dilatatum (Alph.Wood) A.Nelson & J.F.Macbr.	16078	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Maianthemum	9608430	Maianthemum dilatatum	2769435	
2158532	Gasteracantha diardi (Lucas, 1835)	2158532	Gasteracantha diardi (Lucas, 1835)	490	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Gasteracantha	2158496	Gasteracantha diardi	2158532	
4234352	Pilosella aurantiaca subsp. carpathicola (Nägeli & Peter) Soják	7222674	Pilosella aurantiaca subsp. aurantiaca	11	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pilosella	8179194	Pilosella aurantiaca	3122924	
3645088	Hydrangea yayeyamensis Koidz.	10928815	Hydrangea chinensis var. yayeyamensis (Koidz.) T.Yamaz.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Hydrangeaceae	6667	Hydrangea	2985983	Hydrangea chinensis	7319010	
2436663	Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)	2436663	Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)	679	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	LC
3864570	Medinilla speciosa (Reinw. ex Blume) Blume	3864570	Medinilla speciosa (Reinw. ex Blume) Blume	145	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Medinilla	3188506	Medinilla speciosa	3864570	
8196078	Lantana camara subsp. moritziana (Otto & A.Dietr.) R.W.Sanders	8196078	Lantana camara subsp. moritziana (Otto & A.Dietr.) R.W.Sanders	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Lantana	2925302	Lantana camara	2925303	
2859952	Zephyranthes carinata Herb.	2859952	Zephyranthes carinata Herb.	900	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Zephyranthes	2859808	Zephyranthes carinata	2859952	
3085421	Dianthus barbatus L.	3085421	Dianthus barbatus L.	6534	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Dianthus	3085411	Dianthus barbatus	3085421	
2765942	Pontederia crassipes Mart.	2765942	Pontederia crassipes Mart.	17240	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Pontederiaceae	3731	Pontederia	2740415	Pontederia crassipes	2765942	
1877940	Aglossa disciferalis Dyar, 1908	1877940	Aglossa disciferalis Dyar, 1908	1328	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Aglossa	1877937	Aglossa disciferalis	1877940	
1919354	Delias zebuda Hewitson, 1862	1919354	Delias zebuda Hewitson, 1862	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Delias	1919351	Delias zebuda	1919354	
3033701	Delphinium nudicaule Torr. & A.Gray	3033701	Delphinium nudicaule Torr. & A.Gray	4454	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Delphinium	3033687	Delphinium nudicaule	3033701	
7167256	Nepenthes rafflesiana Jack	7167256	Nepenthes rafflesiana Jack	594	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Nepenthaceae	6682	Nepenthes	3190711	Nepenthes rafflesiana	7167256	LC
3188809	Oenothera cespitosa Nutt.	3188809	Oenothera cespitosa Nutt.	3859	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Oenothera	3188799	Oenothera cespitosa	3188809	
1118064	Acrocinus longimanus (Linnaeus, 1758)	1118064	Acrocinus longimanus (Linnaeus, 1758)	1160	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Acrocinus	1118063	Acrocinus longimanus	1118064	
2436886	Sylvilagus floridanus (J.A.Allen, 1890)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	108258	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	LC
5945850	Phalaris rotgesii (Husn.) Litard.	5289756	Phalaris arundinacea L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phalaris	2703277	Phalaris arundinacea	5289756	
7689336	Berberis ilicifolia L.fil.	7689336	Berberis ilicifolia L.fil.	340	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Berberis	3033893	Berberis ilicifolia	7689336	
3033208	Aquilegia flavescens S.Watson	3033208	Aquilegia flavescens S.Watson	2970	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Aquilegia	3033167	Aquilegia flavescens	3033208	
